move_id,year,month,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,students_moved
MOV028754,2023,6,Hyde Park,41.811406,-87.599018,Austin,41.873653,-87.761331,53
MOV028755,2024,5,Englewood,41.762487,-87.654765,South Shore,41.763495,-87.557104,126
MOV028756,2022,2,Hyde Park,41.801755,-87.577104,Austin,41.880243,-87.771911,48
MOV028757,2023,10,Englewood,41.76148,-87.627305,Pilsen,41.870993,-87.662373,348
MOV028758,2024,3,Lakeview,41.936131,-87.662556,Loop,41.897444,-87.623965,320
MOV028759,2022,11,Austin,41.882442,-87.76994,Rogers Park,42.001093,-87.664952,267
MOV028760,2025,5,Rogers Park,42.014764,-87.659775,Loop,41.89191,-87.641019,320
MOV028761,2023,11,Englewood,41.761075,-87.626652,Austin,41.872375,-87.781198,211
MOV028762,2023,1,Pilsen,41.87274,-87.671085,Englewood,41.767532,-87.638713,253
MOV028763,2024,12,Pilsen,41.862856,-87.656955,Austin,41.902261,-87.748436,276
MOV028764,2021,9,Pilsen,41.85298,-87.654882,Loop,41.869511,-87.617628,96
MOV028765,2023,5,Pilsen,41.860938,-87.638683,Austin,41.875615,-87.768423,24
MOV028766,2022,5,South Shore,41.743704,-87.567692,Loop,41.872004,-87.611435,36
MOV028767,2023,1,Hyde Park,41.784986,-87.589699,Loop,41.881609,-87.616338,228
MOV028768,2024,2,Lakeview,41.954057,-87.665714,Austin,41.901927,-87.780621,117
MOV028769,2023,2,Englewood,41.78234,-87.638934,Pilsen,41.84998,-87.668138,224
MOV028770,2025,4,Englewood,41.764027,-87.640154,Austin,41.868046,-87.747913,323
MOV028771,2022,6,Austin,41.870699,-87.770833,South Shore,41.757413,-87.59376,239
MOV028772,2022,1,Hyde Park,41.791787,-87.586451,Lakeview,41.952444,-87.634254,353
MOV028773,2023,4,Lakeview,41.954867,-87.668395,Loop,41.872519,-87.629399,284
MOV028774,2025,8,Austin,41.873599,-87.762189,Loop,41.870054,-87.64517,150
MOV028775,2022,4,South Shore,41.766082,-87.575435,Englewood,41.774922,-87.656399,376
MOV028776,2021,2,Hyde Park,41.794474,-87.592806,Rogers Park,42.027938,-87.675644,360
MOV028777,2021,11,Loop,41.860903,-87.632837,Hyde Park,41.782029,-87.590589,223
MOV028778,2021,5,Rogers Park,42.026315,-87.678627,Austin,41.892247,-87.776192,83
MOV028779,2024,9,Englewood,41.787047,-87.625843,South Shore,41.750047,-87.592247,240
MOV028780,2024,3,Loop,41.891465,-87.62149,Austin,41.868624,-87.761383,295
MOV028781,2021,3,Rogers Park,42.006972,-87.674593,Hyde Park,41.809584,-87.594774,205
MOV028782,2025,9,South Shore,41.778852,-87.572026,Lakeview,41.92259,-87.643025,95
MOV028783,2025,3,Loop,41.869941,-87.62873,Englewood,41.77136,-87.623705,169
MOV028784,2023,9,Lakeview,41.941378,-87.6478,Loop,41.871607,-87.649122,196
MOV028785,2025,2,Austin,41.885175,-87.767707,Englewood,41.764376,-87.63628,257
MOV028786,2021,8,Rogers Park,42.005027,-87.674746,Lakeview,41.932697,-87.638248,331
MOV028787,2021,3,Rogers Park,42.014127,-87.670297,Hyde Park,41.784146,-87.603856,300
MOV028788,2023,10,Rogers Park,42.021702,-87.681399,Pilsen,41.858179,-87.675269,360
MOV028789,2021,11,South Shore,41.742671,-87.581067,Pilsen,41.852518,-87.660263,279
MOV028790,2024,7,Lakeview,41.955767,-87.665078,Englewood,41.788355,-87.639713,22
MOV028791,2024,5,Englewood,41.761435,-87.649145,Hyde Park,41.774756,-87.599603,243
MOV028792,2022,2,Hyde Park,41.794082,-87.57554,Austin,41.905501,-87.776765,208
MOV028793,2022,2,Englewood,41.795186,-87.653466,Austin,41.876421,-87.781479,88
MOV028794,2021,11,Lakeview,41.948208,-87.657268,Pilsen,41.850976,-87.641839,47
MOV028795,2023,10,Loop,41.896483,-87.646285,South Shore,41.741042,-87.572422,57
MOV028796,2024,10,South Shore,41.770105,-87.580274,Rogers Park,42.026008,-87.652864,165
MOV028797,2022,8,South Shore,41.766422,-87.593399,Loop,41.887353,-87.648935,166
MOV028798,2022,9,Lakeview,41.959053,-87.634765,Austin,41.895613,-87.755687,294
MOV028799,2023,9,Hyde Park,41.786891,-87.598337,Lakeview,41.960432,-87.655921,154
MOV028800,2025,10,Englewood,41.794735,-87.634981,Loop,41.861148,-87.612962,295
MOV028801,2021,10,Austin,41.889883,-87.759628,Englewood,41.769503,-87.643792,105
MOV028802,2023,8,Loop,41.86818,-87.63601,South Shore,41.778846,-87.555898,94
MOV028803,2021,4,Englewood,41.75729,-87.652558,Loop,41.861133,-87.646613,127
MOV028804,2022,10,Loop,41.866699,-87.627434,Pilsen,41.837769,-87.673144,225
MOV028805,2023,10,Englewood,41.786188,-87.651851,Rogers Park,42.015226,-87.656459,268
MOV028806,2022,3,Hyde Park,41.799149,-87.597637,South Shore,41.756978,-87.567083,146
MOV028807,2025,8,South Shore,41.77641,-87.561027,Lakeview,41.92173,-87.672873,176
MOV028808,2023,4,Englewood,41.780851,-87.624245,Pilsen,41.858558,-87.654143,275
MOV028809,2023,9,Lakeview,41.922759,-87.634988,Pilsen,41.840492,-87.665043,97
MOV028810,2022,10,Loop,41.872494,-87.629252,Pilsen,41.846388,-87.657651,343
MOV028811,2021,7,Hyde Park,41.795413,-87.581951,South Shore,41.74778,-87.56182,37
MOV028812,2021,7,South Shore,41.742219,-87.575913,Lakeview,41.950608,-87.648777,221
MOV028813,2023,1,Pilsen,41.838149,-87.642716,Lakeview,41.924664,-87.657464,396
MOV028814,2023,12,Englewood,41.762297,-87.64443,Austin,41.869436,-87.783737,360
MOV028815,2022,10,Englewood,41.774148,-87.640527,Hyde Park,41.789358,-87.572651,330
MOV028816,2024,3,Lakeview,41.953411,-87.649947,Hyde Park,41.801766,-87.582365,209
MOV028817,2021,12,Rogers Park,41.995836,-87.657325,South Shore,41.74366,-87.582397,121
MOV028818,2024,12,Loop,41.879425,-87.613658,Pilsen,41.860256,-87.657849,53
MOV028819,2025,1,Hyde Park,41.777796,-87.581712,Englewood,41.781401,-87.629394,62
MOV028820,2024,8,Austin,41.902508,-87.767325,Englewood,41.774471,-87.659507,35
MOV028821,2023,6,Loop,41.859975,-87.639097,Pilsen,41.85899,-87.663019,26
MOV028822,2024,12,South Shore,41.745511,-87.563398,Loop,41.869236,-87.616138,335
MOV028823,2025,7,Austin,41.900692,-87.765461,Hyde Park,41.78188,-87.571989,353
MOV028824,2021,7,Lakeview,41.951462,-87.649653,Pilsen,41.865417,-87.6547,281
MOV028825,2023,4,Rogers Park,42.00706,-87.673654,Austin,41.895388,-87.769337,392
MOV028826,2021,11,Hyde Park,41.806001,-87.587812,Austin,41.876156,-87.780421,354
MOV028827,2024,6,Hyde Park,41.80446,-87.606785,Lakeview,41.931225,-87.635629,62
MOV028828,2022,4,Hyde Park,41.778932,-87.584132,Englewood,41.763321,-87.633478,124
MOV028829,2024,11,Rogers Park,42.022033,-87.664498,Pilsen,41.873618,-87.667073,251
MOV028830,2024,1,Pilsen,41.871923,-87.636713,Austin,41.885541,-87.776689,182
MOV028831,2021,5,Lakeview,41.952362,-87.653442,Pilsen,41.874949,-87.640949,178
MOV028832,2023,11,Lakeview,41.926645,-87.66675,Austin,41.904918,-87.752229,139
MOV028833,2021,3,Pilsen,41.848274,-87.643405,South Shore,41.74404,-87.574346,88
MOV028834,2025,7,Englewood,41.789894,-87.638581,Rogers Park,41.994277,-87.67173,237
MOV028835,2025,5,Lakeview,41.955726,-87.633592,South Shore,41.78031,-87.558565,190
MOV028836,2024,5,Rogers Park,42.017967,-87.666953,Hyde Park,41.807579,-87.583519,303
MOV028837,2025,7,Loop,41.896577,-87.616588,Englewood,41.787739,-87.625651,278
MOV028838,2023,11,South Shore,41.775295,-87.574303,Englewood,41.792164,-87.642587,48
MOV028839,2021,12,Pilsen,41.841111,-87.64096,South Shore,41.779329,-87.571429,328
MOV028840,2023,8,Loop,41.892959,-87.647113,South Shore,41.778862,-87.580741,243
MOV028841,2023,7,Loop,41.88414,-87.613028,Austin,41.894741,-87.760532,388
MOV028842,2022,8,Lakeview,41.938648,-87.659472,Englewood,41.788867,-87.653654,143
MOV028843,2025,3,Englewood,41.788405,-87.637532,Austin,41.893794,-87.747393,73
MOV028844,2025,7,Pilsen,41.837356,-87.649507,South Shore,41.757962,-87.565865,374
MOV028845,2023,10,Hyde Park,41.795326,-87.599131,Pilsen,41.876062,-87.67049,166
MOV028846,2025,4,South Shore,41.75131,-87.56231,Rogers Park,42.025443,-87.689457,97
MOV028847,2024,8,Hyde Park,41.788738,-87.59621,Pilsen,41.870577,-87.66493,338
MOV028848,2023,11,Englewood,41.768204,-87.651694,Lakeview,41.937065,-87.63832,158
MOV028849,2021,11,Rogers Park,42.018138,-87.68216,Pilsen,41.874961,-87.673932,273
MOV028850,2023,3,Rogers Park,41.992318,-87.652679,Englewood,41.764578,-87.632889,121
MOV028851,2023,10,Loop,41.874491,-87.645068,Austin,41.873313,-87.779386,324
MOV028852,2021,5,Austin,41.906963,-87.752322,Englewood,41.786525,-87.63232,234
MOV028853,2022,6,Loop,41.892527,-87.649776,South Shore,41.750058,-87.570275,93
MOV028854,2023,10,Austin,41.895705,-87.760781,Pilsen,41.839584,-87.675111,73
MOV028855,2021,5,South Shore,41.743182,-87.555781,Lakeview,41.927361,-87.649462,20
MOV028856,2021,4,Austin,41.876681,-87.76513,Lakeview,41.961061,-87.651894,369
MOV028857,2022,8,Austin,41.887341,-87.785195,Loop,41.896018,-87.641955,327
MOV028858,2021,5,Rogers Park,42.015329,-87.673376,Englewood,41.777623,-87.642919,352
MOV028859,2025,7,Englewood,41.76524,-87.636156,Austin,41.893771,-87.747547,352
MOV028860,2025,1,Hyde Park,41.7836,-87.587109,South Shore,41.755805,-87.588162,162
MOV028861,2022,6,Englewood,41.779882,-87.622866,Pilsen,41.841825,-87.648436,131
MOV028862,2025,10,Rogers Park,42.022886,-87.679201,Englewood,41.767594,-87.636509,123
MOV028863,2022,5,Pilsen,41.838591,-87.672631,Hyde Park,41.78974,-87.596997,158
MOV028864,2022,8,Rogers Park,42.002063,-87.689027,Englewood,41.792757,-87.629409,342
MOV028865,2025,9,Englewood,41.7812,-87.630068,Pilsen,41.87583,-87.64618,291
MOV028866,2021,8,Rogers Park,41.996763,-87.679766,Englewood,41.768168,-87.643164,235
MOV028867,2024,8,Hyde Park,41.805318,-87.576532,Austin,41.892436,-87.767807,338
MOV028868,2021,8,Hyde Park,41.792145,-87.58941,Pilsen,41.849133,-87.654605,211
MOV028869,2021,8,Austin,41.876299,-87.759506,Pilsen,41.874585,-87.63978,165
MOV028870,2025,5,Lakeview,41.944305,-87.648415,Loop,41.870386,-87.620322,118
MOV028871,2021,9,Englewood,41.763075,-87.632613,Loop,41.867543,-87.618485,40
MOV028872,2023,7,Englewood,41.771496,-87.6267,South Shore,41.767793,-87.570323,316
MOV028873,2022,12,Loop,41.873894,-87.618534,Lakeview,41.952071,-87.644321,89
MOV028874,2023,1,Pilsen,41.839967,-87.654454,Austin,41.873407,-87.757615,65
MOV028875,2025,5,Pilsen,41.863551,-87.65987,Englewood,41.765873,-87.655975,154
MOV028876,2024,5,Austin,41.886428,-87.764537,South Shore,41.758117,-87.578473,278
MOV028877,2023,8,Lakeview,41.9465,-87.66519,Austin,41.891964,-87.762023,179
MOV028878,2022,11,South Shore,41.767535,-87.586999,Austin,41.888245,-87.749185,155
MOV028879,2021,7,Pilsen,41.865424,-87.65569,Austin,41.871745,-87.770283,190
MOV028880,2022,11,Pilsen,41.837193,-87.639956,Hyde Park,41.787006,-87.579197,362
MOV028881,2022,9,Austin,41.872789,-87.782585,Loop,41.890304,-87.609836,319
MOV028882,2024,12,Austin,41.885158,-87.779968,Rogers Park,41.998898,-87.652071,221
MOV028883,2021,3,South Shore,41.759644,-87.562976,Austin,41.869956,-87.757159,94
MOV028884,2023,10,Lakeview,41.934631,-87.655687,Hyde Park,41.809038,-87.588777,172
MOV028885,2022,11,Pilsen,41.860343,-87.672641,Hyde Park,41.779791,-87.592035,274
MOV028886,2021,7,Hyde Park,41.797083,-87.587725,Englewood,41.765251,-87.654201,378
MOV028887,2025,7,Austin,41.902492,-87.755422,Loop,41.865551,-87.624155,82
MOV028888,2021,10,Englewood,41.768433,-87.655609,Austin,41.871491,-87.755383,57
MOV028889,2023,6,Pilsen,41.876255,-87.650672,Hyde Park,41.81076,-87.578337,276
MOV028890,2023,7,Lakeview,41.940181,-87.634342,Pilsen,41.841258,-87.662469,199
MOV028891,2021,3,Pilsen,41.867949,-87.637856,Loop,41.892892,-87.631391,152
MOV028892,2025,9,Pilsen,41.856158,-87.660584,Hyde Park,41.787902,-87.601651,171
MOV028893,2022,12,Rogers Park,41.995211,-87.657085,Loop,41.893809,-87.647773,196
MOV028894,2021,2,Lakeview,41.934951,-87.670399,Rogers Park,42.026242,-87.675198,130
MOV028895,2025,5,Loop,41.895748,-87.639845,Austin,41.872437,-87.756681,204
MOV028896,2022,4,Englewood,41.757505,-87.633674,Loop,41.883449,-87.625167,133
MOV028897,2021,4,South Shore,41.776212,-87.585812,Englewood,41.770987,-87.633918,126
MOV028898,2025,2,Loop,41.863412,-87.633979,South Shore,41.748664,-87.555469,41
MOV028899,2025,11,Pilsen,41.841107,-87.673808,Lakeview,41.949108,-87.647718,334
MOV028900,2022,3,Pilsen,41.842037,-87.646464,Hyde Park,41.798358,-87.602986,243
MOV028901,2021,5,Austin,41.869597,-87.768816,Pilsen,41.854519,-87.66101,376
MOV028902,2021,2,Pilsen,41.858253,-87.641538,Rogers Park,42.005956,-87.668536,396
MOV028903,2023,12,Rogers Park,42.027786,-87.661756,Loop,41.886555,-87.626471,228
MOV028904,2021,5,South Shore,41.753822,-87.584198,Lakeview,41.946041,-87.662043,208
MOV028905,2023,8,Rogers Park,41.991902,-87.688895,Hyde Park,41.790283,-87.603809,304
MOV028906,2024,1,Rogers Park,42.010389,-87.676269,Englewood,41.766522,-87.652396,359
MOV028907,2024,5,Rogers Park,42.025045,-87.659409,Lakeview,41.95182,-87.650855,68
MOV028908,2023,2,Lakeview,41.939072,-87.672922,Rogers Park,41.991094,-87.65405,265
MOV028909,2022,3,Austin,41.897958,-87.785044,Hyde Park,41.777627,-87.571235,21
MOV028910,2024,12,Rogers Park,42.012829,-87.684226,Pilsen,41.850487,-87.652795,93
MOV028911,2023,12,Lakeview,41.952491,-87.67043,South Shore,41.778514,-87.583462,283
MOV028912,2023,3,Rogers Park,42.008642,-87.675586,Austin,41.884899,-87.765017,294
MOV028913,2021,1,Loop,41.874602,-87.615132,Pilsen,41.870098,-87.649031,395
MOV028914,2023,9,South Shore,41.772821,-87.59309,Pilsen,41.865353,-87.642948,255
MOV028915,2021,8,Austin,41.877145,-87.756061,Pilsen,41.850174,-87.666093,29
MOV028916,2024,5,Rogers Park,42.014134,-87.65965,Austin,41.868212,-87.753347,172
MOV028917,2022,2,Loop,41.875637,-87.620109,Hyde Park,41.795469,-87.608793,240
MOV028918,2022,7,Austin,41.887208,-87.778341,Lakeview,41.949751,-87.667319,200
MOV028919,2022,1,Lakeview,41.944574,-87.668595,South Shore,41.742154,-87.579566,37
MOV028920,2023,1,Rogers Park,41.990205,-87.6826,Pilsen,41.870008,-87.668212,265
MOV028921,2021,11,Rogers Park,42.013136,-87.68285,Loop,41.883047,-87.624169,52
MOV028922,2022,8,Hyde Park,41.780275,-87.598318,Austin,41.895632,-87.784176,49
MOV028923,2021,5,Englewood,41.78634,-87.644505,Austin,41.871251,-87.771095,292
MOV028924,2023,4,Englewood,41.792511,-87.654158,Lakeview,41.938572,-87.64807,341
MOV028925,2024,10,Lakeview,41.950432,-87.638624,Englewood,41.793462,-87.660476,305
MOV028926,2021,10,Lakeview,41.935134,-87.639448,Pilsen,41.865444,-87.664668,256
MOV028927,2022,7,Austin,41.905091,-87.754149,Rogers Park,42.018621,-87.669667,168
MOV028928,2025,4,Hyde Park,41.813565,-87.603607,Englewood,41.790016,-87.660947,374
MOV028929,2024,3,Austin,41.873734,-87.776161,Hyde Park,41.795261,-87.597769,248
MOV028930,2025,10,Hyde Park,41.81178,-87.60444,Englewood,41.793805,-87.653911,284
MOV028931,2024,1,Loop,41.881526,-87.63912,Austin,41.877936,-87.768302,391
MOV028932,2025,3,Pilsen,41.873858,-87.663776,South Shore,41.75733,-87.585045,314
MOV028933,2021,3,South Shore,41.762725,-87.555366,Englewood,41.761056,-87.644236,255
MOV028934,2022,4,Austin,41.891869,-87.765158,Loop,41.89508,-87.63039,25
MOV028935,2023,6,Englewood,41.776956,-87.643648,Austin,41.887262,-87.758581,21
MOV028936,2021,1,Rogers Park,42.020934,-87.650377,Austin,41.86874,-87.752459,218
MOV028937,2025,11,Rogers Park,42.017851,-87.650391,Lakeview,41.958813,-87.654464,133
MOV028938,2024,9,Austin,41.870695,-87.779208,South Shore,41.769327,-87.572311,151
MOV028939,2023,8,South Shore,41.772556,-87.592532,Hyde Park,41.794939,-87.610514,216
MOV028940,2023,5,Austin,41.876362,-87.769232,Lakeview,41.958107,-87.650341,174
MOV028941,2023,9,Loop,41.877997,-87.639867,Pilsen,41.845253,-87.638263,317
MOV028942,2021,5,Hyde Park,41.813992,-87.605676,Englewood,41.755733,-87.627175,347
MOV028943,2025,1,Rogers Park,42.01626,-87.669966,Austin,41.87351,-87.776329,173
MOV028944,2023,7,Lakeview,41.935721,-87.660376,Hyde Park,41.810503,-87.599453,140
MOV028945,2022,1,Englewood,41.760072,-87.6391,Austin,41.884852,-87.769401,135
MOV028946,2024,9,Loop,41.876859,-87.622759,Hyde Park,41.786233,-87.608037,171
MOV028947,2024,1,Lakeview,41.929719,-87.638831,Loop,41.885989,-87.611644,373
MOV028948,2022,10,Austin,41.88174,-87.747161,Rogers Park,42.004619,-87.688474,271
MOV028949,2021,5,Lakeview,41.961039,-87.651358,Rogers Park,41.994016,-87.684253,388
MOV028950,2021,1,South Shore,41.753625,-87.571007,Rogers Park,42.009739,-87.686141,61
MOV028951,2022,4,Pilsen,41.838941,-87.660823,Rogers Park,41.989553,-87.651722,82
MOV028952,2024,7,Englewood,41.781799,-87.634242,South Shore,41.74512,-87.591142,186
MOV028953,2024,8,Hyde Park,41.804387,-87.589175,Rogers Park,41.999747,-87.684551,262
MOV028954,2023,2,Pilsen,41.845259,-87.672691,Austin,41.899612,-87.783026,179
MOV028955,2021,5,South Shore,41.774411,-87.56522,Englewood,41.760361,-87.64713,246
MOV028956,2024,10,Loop,41.891171,-87.621409,Pilsen,41.844843,-87.647395,193
MOV028957,2025,9,South Shore,41.743843,-87.576038,Austin,41.896173,-87.775052,35
MOV028958,2023,6,Austin,41.878492,-87.767856,Lakeview,41.956536,-87.65604,344
MOV028959,2025,11,Hyde Park,41.789201,-87.594371,South Shore,41.760333,-87.576382,324
MOV028960,2024,1,Rogers Park,42.002968,-87.685255,Lakeview,41.938017,-87.668975,270
MOV028961,2023,9,Loop,41.886449,-87.615356,Pilsen,41.856066,-87.665466,273
MOV028962,2021,6,Loop,41.880796,-87.628347,Hyde Park,41.809693,-87.60142,329
MOV028963,2025,6,South Shore,41.75577,-87.560841,Austin,41.879966,-87.783752,189
MOV028964,2021,9,Hyde Park,41.775218,-87.575354,Englewood,41.791986,-87.64981,258
MOV028965,2023,5,South Shore,41.769432,-87.577486,Rogers Park,42.00588,-87.659924,133
MOV028966,2022,9,South Shore,41.762594,-87.561413,Rogers Park,42.024075,-87.675703,288
MOV028967,2023,3,Loop,41.897004,-87.633793,Hyde Park,41.787621,-87.600234,169
MOV028968,2022,3,Lakeview,41.92336,-87.641932,South Shore,41.757189,-87.558247,347
MOV028969,2025,12,Loop,41.891289,-87.640986,Lakeview,41.932632,-87.652758,380
MOV028970,2023,1,Loop,41.866474,-87.6471,South Shore,41.748625,-87.566473,265
MOV028971,2024,6,Austin,41.899356,-87.749183,Loop,41.876971,-87.635291,89
MOV028972,2021,5,Loop,41.875825,-87.620658,Austin,41.878114,-87.782684,394
MOV028973,2022,2,Englewood,41.77105,-87.632194,Hyde Park,41.810096,-87.607214,138
MOV028974,2024,6,Loop,41.878819,-87.623102,Englewood,41.759636,-87.643076,268
MOV028975,2025,4,Englewood,41.757249,-87.622336,South Shore,41.76255,-87.592806,137
MOV028976,2022,10,Rogers Park,42.01076,-87.670638,Austin,41.898659,-87.773433,89
MOV028977,2023,9,Austin,41.901717,-87.781127,Pilsen,41.867956,-87.670519,314
MOV028978,2025,1,Rogers Park,42.000512,-87.682071,Englewood,41.774415,-87.626846,285
MOV028979,2025,12,Loop,41.893686,-87.610467,Rogers Park,42.011021,-87.686084,295
MOV028980,2023,8,Englewood,41.762822,-87.636558,Austin,41.901587,-87.757117,100
MOV028981,2025,5,Hyde Park,41.791764,-87.598982,Rogers Park,42.02848,-87.67915,165
MOV028982,2021,1,Pilsen,41.873411,-87.675973,Loop,41.858289,-87.616164,182
MOV028983,2023,3,Loop,41.893443,-87.622483,Pilsen,41.850333,-87.63806,346
MOV028984,2024,8,Loop,41.882208,-87.616662,Hyde Park,41.798017,-87.608675,118
MOV028985,2022,7,South Shore,41.76353,-87.562636,Loop,41.886989,-87.610584,290
MOV028986,2023,1,South Shore,41.760276,-87.564358,Englewood,41.759484,-87.656267,71
MOV028987,2021,10,Loop,41.859616,-87.639259,Englewood,41.759528,-87.628575,106
MOV028988,2023,8,Rogers Park,41.998064,-87.657012,Englewood,41.780579,-87.633563,161
MOV028989,2024,11,Loop,41.888097,-87.648576,Austin,41.877541,-87.781599,94
MOV028990,2024,6,Loop,41.880243,-87.63757,Lakeview,41.954579,-87.672333,273
MOV028991,2025,10,Hyde Park,41.775139,-87.601573,Pilsen,41.871138,-87.654992,108
MOV028992,2021,3,Loop,41.865798,-87.623377,Rogers Park,41.995485,-87.653681,171
MOV028993,2024,9,Englewood,41.79253,-87.639399,South Shore,41.750135,-87.559451,335
MOV028994,2022,12,Hyde Park,41.779541,-87.590491,Pilsen,41.844468,-87.673885,376
MOV028995,2024,10,Loop,41.861814,-87.647235,Lakeview,41.938264,-87.659946,131
MOV028996,2024,12,Pilsen,41.859392,-87.640163,Rogers Park,42.02054,-87.674039,400
MOV028997,2021,8,Lakeview,41.956169,-87.666164,Loop,41.892259,-87.644997,137
MOV028998,2022,6,Hyde Park,41.805154,-87.599166,Loop,41.868955,-87.629132,198
MOV028999,2024,2,Pilsen,41.84796,-87.671511,Englewood,41.791561,-87.630663,369
MOV029000,2025,9,Lakeview,41.942113,-87.639669,Austin,41.891415,-87.760559,271
MOV029001,2023,8,Rogers Park,42.014645,-87.666099,Hyde Park,41.780486,-87.573161,360
MOV029002,2024,1,Austin,41.873681,-87.777791,Loop,41.867634,-87.64282,109
MOV029003,2021,3,Rogers Park,42.016096,-87.674419,Pilsen,41.862543,-87.637613,288
