visit_id,date,city,museum,visitor_type,party_size,revenue
VIS023372,2023-03-26,Chicago,Art Institute of Chicago,Student,6,72
VIS023373,2021-06-07,NYC,Metropolitan Museum,Member,1,25
VIS023374,2021-05-16,Chicago,Science and Industry,Child,5,0
VIS023375,2022-10-05,NYC,Metropolitan Museum,Child,1,12
VIS023376,2022-07-10,Chicago,Art Institute of Chicago,Senior,4,48
VIS023377,2024-11-28,Chicago,Science and Industry,Student,6,180
VIS023378,2021-04-16,Chicago,Art Institute of Chicago,Child,1,12
VIS023379,2023-10-02,Chicago,Shedd Aquarium,Member,5,125
VIS023380,2022-02-11,Chicago,Shedd Aquarium,Member,3,90
VIS023381,2023-07-03,NYC,MoMA,Senior,1,18
VIS023382,2023-06-12,NYC,Guggenheim,Adult,1,25
VIS023383,2024-02-05,Chicago,Field Museum,Senior,1,12
VIS023384,2022-01-31,Chicago,Shedd Aquarium,Member,2,60
VIS023385,2022-05-12,Chicago,Art Institute of Chicago,Adult,3,75
VIS023386,2023-10-04,Chicago,Art Institute of Chicago,Senior,4,100
VIS023387,2021-03-18,Chicago,Art Institute of Chicago,Member,1,25
VIS023388,2023-06-19,Chicago,Field Museum,Senior,5,60
VIS023389,2024-06-29,NYC,Metropolitan Museum,Child,3,36
VIS023390,2024-11-17,Chicago,Science and Industry,Senior,1,30
VIS023391,2021-04-06,NYC,MoMA,Senior,3,75
VIS023392,2023-10-18,Chicago,Art Institute of Chicago,Member,4,100
VIS023393,2024-02-27,Chicago,Science and Industry,Child,2,50
VIS023394,2021-03-01,Chicago,Field Museum,Senior,1,25
VIS023395,2023-01-03,Chicago,Art Institute of Chicago,Senior,4,120
VIS023396,2021-12-10,Chicago,Science and Industry,Child,4,120
VIS023397,2025-10-05,Chicago,Art Institute of Chicago,Adult,1,30
VIS023398,2025-04-16,Chicago,Art Institute of Chicago,Child,1,25
VIS023399,2025-04-09,NYC,Metropolitan Museum,Adult,6,0
VIS023400,2025-08-23,NYC,MoMA,Adult,6,72
VIS023401,2022-07-08,Chicago,Science and Industry,Senior,4,120
VIS023402,2025-11-25,Chicago,Art Institute of Chicago,Adult,5,150
VIS023403,2021-06-17,NYC,Metropolitan Museum,Senior,1,12
VIS023404,2025-06-16,Chicago,Field Museum,Student,2,60
VIS023405,2023-09-05,Chicago,Shedd Aquarium,Child,5,90
VIS023406,2021-12-31,NYC,MoMA,Child,2,36
VIS023407,2023-02-14,Chicago,Art Institute of Chicago,Student,1,30
VIS023408,2023-08-30,NYC,Metropolitan Museum,Child,2,36
VIS023409,2024-07-10,NYC,MoMA,Student,2,0
VIS023410,2024-07-28,Chicago,Field Museum,Student,4,0
VIS023411,2024-03-31,Chicago,Science and Industry,Member,4,120
VIS023412,2024-12-27,NYC,MoMA,Member,1,25
VIS023413,2023-01-11,Chicago,Art Institute of Chicago,Adult,3,90
VIS023414,2022-09-09,Chicago,Science and Industry,Senior,4,120
VIS023415,2024-07-18,Chicago,Science and Industry,Senior,2,50
VIS023416,2025-04-10,NYC,Metropolitan Museum,Adult,5,60
VIS023417,2024-10-29,Chicago,Shedd Aquarium,Child,1,30
VIS023418,2023-07-28,Chicago,Shedd Aquarium,Member,3,90
VIS023419,2025-08-30,Chicago,Field Museum,Senior,4,0
VIS023420,2025-03-25,Chicago,Art Institute of Chicago,Senior,5,60
VIS023421,2021-02-23,NYC,MoMA,Student,3,54
VIS023422,2024-10-27,NYC,Guggenheim,Student,1,0
VIS023423,2021-06-27,NYC,Guggenheim,Adult,2,60
VIS023424,2021-10-02,Chicago,Shedd Aquarium,Student,5,125
VIS023425,2024-12-10,NYC,MoMA,Senior,1,18
VIS023426,2024-03-22,Chicago,Field Museum,Student,1,18
VIS023427,2024-10-23,NYC,Guggenheim,Member,3,36
VIS023428,2021-11-17,Chicago,Art Institute of Chicago,Senior,6,108
VIS023429,2022-03-28,Chicago,Science and Industry,Child,3,90
VIS023430,2022-07-28,Chicago,Field Museum,Member,3,75
VIS023431,2023-12-10,NYC,Guggenheim,Adult,6,180
VIS023432,2023-06-10,Chicago,Shedd Aquarium,Member,5,150
VIS023433,2024-08-24,Chicago,Field Museum,Child,6,150
VIS023434,2022-03-09,Chicago,Science and Industry,Child,4,48
VIS023435,2022-12-03,Chicago,Science and Industry,Child,5,0
VIS023436,2025-11-12,Chicago,Science and Industry,Child,6,0
VIS023437,2025-01-30,Chicago,Science and Industry,Member,1,18
VIS023438,2023-01-20,NYC,Whitney,Senior,4,120
VIS023439,2025-07-04,NYC,Guggenheim,Member,1,30
VIS023440,2021-02-12,Chicago,Field Museum,Senior,5,125
VIS023441,2021-12-05,NYC,MoMA,Senior,3,54
VIS023442,2024-11-13,NYC,MoMA,Member,6,180
VIS023443,2022-04-27,NYC,MoMA,Child,4,0
VIS023444,2022-07-03,NYC,Metropolitan Museum,Adult,4,0
VIS023445,2022-06-15,NYC,Whitney,Member,5,150
VIS023446,2023-06-07,Chicago,Art Institute of Chicago,Adult,6,108
VIS023447,2023-05-10,NYC,MoMA,Adult,6,108
VIS023448,2025-08-10,NYC,Metropolitan Museum,Child,2,36
VIS023449,2025-03-12,NYC,Whitney,Adult,2,0
VIS023450,2022-08-10,NYC,Guggenheim,Child,3,36
VIS023451,2022-12-17,NYC,Whitney,Adult,1,25
VIS023452,2021-11-12,NYC,Guggenheim,Child,6,72
VIS023453,2021-10-09,Chicago,Science and Industry,Child,2,36
VIS023454,2021-12-08,Chicago,Art Institute of Chicago,Student,4,48
VIS023455,2023-01-08,Chicago,Science and Industry,Adult,6,108
VIS023456,2022-12-06,NYC,Whitney,Student,1,18
VIS023457,2025-11-04,Chicago,Field Museum,Adult,2,24
VIS023458,2022-01-05,Chicago,Shedd Aquarium,Member,4,0
VIS023459,2025-02-05,NYC,Whitney,Student,3,90
VIS023460,2024-02-08,NYC,Metropolitan Museum,Child,2,0
VIS023461,2022-04-22,NYC,MoMA,Adult,4,100
VIS023462,2025-03-20,NYC,Whitney,Senior,1,30
VIS023463,2023-09-03,NYC,MoMA,Student,2,50
VIS023464,2025-01-11,NYC,Metropolitan Museum,Member,5,60
VIS023465,2022-01-05,Chicago,Art Institute of Chicago,Senior,4,0
VIS023466,2024-03-23,Chicago,Science and Industry,Student,1,18
VIS023467,2021-05-11,Chicago,Art Institute of Chicago,Member,1,12
VIS023468,2021-11-14,Chicago,Shedd Aquarium,Child,1,30
VIS023469,2025-04-24,NYC,MoMA,Student,5,125
VIS023470,2025-01-21,Chicago,Shedd Aquarium,Adult,4,72
VIS023471,2022-06-27,Chicago,Shedd Aquarium,Student,6,180
VIS023472,2022-12-30,Chicago,Science and Industry,Student,1,25
VIS023473,2021-06-29,Chicago,Art Institute of Chicago,Student,2,36
VIS023474,2023-02-12,NYC,Guggenheim,Senior,3,36
VIS023475,2025-09-21,NYC,Guggenheim,Senior,1,30
VIS023476,2021-08-14,NYC,MoMA,Student,2,50
VIS023477,2022-12-31,Chicago,Shedd Aquarium,Senior,3,54
VIS023478,2022-06-13,Chicago,Science and Industry,Student,5,125
VIS023479,2025-03-12,NYC,Whitney,Member,5,150
VIS023480,2023-11-08,Chicago,Shedd Aquarium,Member,6,180
VIS023481,2024-07-04,Chicago,Science and Industry,Student,2,24
VIS023482,2023-05-25,NYC,MoMA,Adult,1,30
VIS023483,2022-06-03,NYC,Whitney,Adult,6,108
VIS023484,2022-02-23,Chicago,Science and Industry,Student,4,120
VIS023485,2025-02-20,Chicago,Shedd Aquarium,Adult,5,60
VIS023486,2023-02-16,NYC,Guggenheim,Member,6,0
VIS023487,2022-09-20,NYC,Guggenheim,Senior,4,48
VIS023488,2025-08-11,Chicago,Shedd Aquarium,Student,4,0
VIS023489,2021-03-12,Chicago,Field Museum,Member,5,125
VIS023490,2023-09-18,Chicago,Shedd Aquarium,Child,6,180
VIS023491,2023-03-11,NYC,Guggenheim,Member,6,0
VIS023492,2021-10-06,Chicago,Science and Industry,Child,4,100
VIS023493,2024-11-12,NYC,Metropolitan Museum,Child,2,50
VIS023494,2025-02-22,NYC,MoMA,Child,2,50
VIS023495,2022-09-05,Chicago,Science and Industry,Child,4,0
VIS023496,2023-03-08,NYC,Whitney,Senior,5,60
VIS023497,2021-08-20,Chicago,Shedd Aquarium,Student,1,30
VIS023498,2021-02-15,NYC,MoMA,Member,2,60
VIS023499,2025-10-05,Chicago,Science and Industry,Adult,3,54
VIS023500,2021-07-25,NYC,Whitney,Adult,6,180
VIS023501,2022-04-15,NYC,Metropolitan Museum,Child,4,0
VIS023502,2025-04-07,Chicago,Art Institute of Chicago,Senior,5,150
VIS023503,2024-08-14,Chicago,Science and Industry,Child,6,72
VIS023504,2023-12-31,Chicago,Art Institute of Chicago,Student,6,0
VIS023505,2023-11-26,Chicago,Art Institute of Chicago,Child,3,0
VIS023506,2024-10-30,NYC,Guggenheim,Student,5,90
VIS023507,2023-08-15,Chicago,Shedd Aquarium,Student,1,18
VIS023508,2023-08-30,NYC,Guggenheim,Senior,4,48
VIS023509,2024-01-29,Chicago,Shedd Aquarium,Child,5,90
VIS023510,2023-08-18,NYC,Whitney,Senior,6,180
VIS023511,2023-09-13,Chicago,Shedd Aquarium,Member,1,18
VIS023512,2023-06-06,NYC,Whitney,Adult,1,25
VIS023513,2024-09-10,Chicago,Field Museum,Senior,5,125
VIS023514,2022-02-25,NYC,Metropolitan Museum,Senior,5,60
VIS023515,2023-09-06,NYC,Guggenheim,Adult,4,120
VIS023516,2025-08-01,NYC,Metropolitan Museum,Member,6,0
VIS023517,2025-06-19,Chicago,Art Institute of Chicago,Adult,6,72
VIS023518,2021-09-11,NYC,Guggenheim,Senior,4,0
VIS023519,2025-02-07,NYC,Whitney,Student,1,18
VIS023520,2023-12-06,NYC,Whitney,Student,1,25
VIS023521,2024-01-06,Chicago,Science and Industry,Senior,6,108
VIS023522,2024-12-31,Chicago,Science and Industry,Child,3,0
VIS023523,2024-06-15,Chicago,Field Museum,Adult,4,120
VIS023524,2024-01-28,NYC,MoMA,Child,4,0
VIS023525,2021-03-07,Chicago,Art Institute of Chicago,Adult,1,18
VIS023526,2021-12-28,NYC,Guggenheim,Adult,2,50
VIS023527,2024-10-09,NYC,Guggenheim,Member,4,0
VIS023528,2023-08-16,NYC,MoMA,Senior,1,0
VIS023529,2025-04-25,Chicago,Field Museum,Student,6,72
VIS023530,2023-05-16,NYC,Metropolitan Museum,Member,1,18
VIS023531,2021-11-16,NYC,Whitney,Student,6,180
VIS023532,2025-07-29,Chicago,Art Institute of Chicago,Child,6,72
VIS023533,2022-02-12,Chicago,Science and Industry,Student,1,18
VIS023534,2023-04-27,NYC,Whitney,Member,3,75
VIS023535,2024-12-29,Chicago,Shedd Aquarium,Adult,6,72
VIS023536,2022-12-07,NYC,Metropolitan Museum,Student,3,36
VIS023537,2021-07-10,Chicago,Science and Industry,Child,4,72
VIS023538,2025-01-02,Chicago,Science and Industry,Member,4,120
VIS023539,2023-08-25,Chicago,Field Museum,Senior,6,180
VIS023540,2023-11-27,NYC,Guggenheim,Senior,3,90
VIS023541,2025-09-02,Chicago,Field Museum,Adult,1,12
VIS023542,2022-07-22,NYC,Whitney,Student,6,72
VIS023543,2022-02-15,NYC,Metropolitan Museum,Adult,4,120
VIS023544,2025-08-31,NYC,MoMA,Member,4,100
VIS023545,2025-04-26,NYC,Metropolitan Museum,Member,5,90
VIS023546,2022-10-01,NYC,Guggenheim,Senior,4,120
VIS023547,2024-04-28,NYC,Whitney,Student,5,90
VIS023548,2025-07-27,NYC,Whitney,Senior,6,108
VIS023549,2025-02-28,Chicago,Shedd Aquarium,Adult,2,36
VIS023550,2021-05-17,Chicago,Shedd Aquarium,Member,6,150
VIS023551,2021-02-28,NYC,Guggenheim,Member,4,72
VIS023552,2021-11-30,NYC,MoMA,Child,5,0
VIS023553,2022-04-08,NYC,Whitney,Child,5,60
VIS023554,2022-11-05,NYC,Metropolitan Museum,Member,6,108
VIS023555,2025-11-23,Chicago,Field Museum,Senior,3,90
VIS023556,2024-10-10,NYC,Guggenheim,Adult,6,0
VIS023557,2021-01-23,NYC,Whitney,Adult,4,120
VIS023558,2022-07-24,Chicago,Art Institute of Chicago,Member,2,36
VIS023559,2021-07-15,NYC,Whitney,Adult,4,120
VIS023560,2025-09-22,Chicago,Art Institute of Chicago,Child,5,150
VIS023561,2021-10-18,NYC,MoMA,Student,1,25
VIS023562,2022-09-01,NYC,MoMA,Adult,6,108
VIS023563,2023-11-18,Chicago,Shedd Aquarium,Adult,2,50
VIS023564,2023-06-01,NYC,Whitney,Adult,3,54
VIS023565,2022-09-27,Chicago,Science and Industry,Member,4,100
VIS023566,2025-03-14,Chicago,Field Museum,Senior,1,18
VIS023567,2024-06-21,Chicago,Shedd Aquarium,Member,1,12
VIS023568,2021-08-25,Chicago,Science and Industry,Senior,1,12
VIS023569,2024-03-26,Chicago,Field Museum,Member,5,90
VIS023570,2021-10-10,NYC,Whitney,Senior,2,50
VIS023571,2025-08-06,NYC,Guggenheim,Child,4,100
VIS023572,2025-04-26,NYC,Whitney,Adult,4,100
VIS023573,2022-04-17,NYC,Guggenheim,Student,4,72
VIS023574,2021-06-12,NYC,Whitney,Student,3,90
VIS023575,2021-06-08,Chicago,Art Institute of Chicago,Child,3,36
VIS023576,2022-05-23,Chicago,Art Institute of Chicago,Senior,1,25
VIS023577,2024-09-03,Chicago,Field Museum,Adult,4,0
VIS023578,2024-06-05,Chicago,Field Museum,Member,4,100
VIS023579,2023-10-26,Chicago,Art Institute of Chicago,Adult,1,0
VIS023580,2025-06-16,NYC,Metropolitan Museum,Adult,5,90
VIS023581,2022-01-18,NYC,Whitney,Adult,3,90
VIS023582,2023-08-11,Chicago,Art Institute of Chicago,Member,5,0
VIS023583,2024-03-15,NYC,MoMA,Child,1,12
VIS023584,2023-04-06,NYC,MoMA,Adult,4,0
VIS023585,2022-11-01,Chicago,Shedd Aquarium,Senior,2,50
VIS023586,2023-04-17,NYC,Guggenheim,Student,5,150
VIS023587,2024-10-22,NYC,Whitney,Adult,6,108
VIS023588,2021-02-23,Chicago,Field Museum,Student,6,150
VIS023589,2021-02-04,NYC,Metropolitan Museum,Student,6,108
VIS023590,2021-02-05,Chicago,Science and Industry,Child,5,125
VIS023591,2023-10-01,NYC,Metropolitan Museum,Senior,5,60
VIS023592,2021-06-10,NYC,Whitney,Senior,4,48
VIS023593,2021-10-07,Chicago,Field Museum,Senior,2,24
VIS023594,2022-12-19,Chicago,Art Institute of Chicago,Member,5,0
VIS023595,2022-01-13,Chicago,Science and Industry,Member,3,36
VIS023596,2022-04-06,NYC,Guggenheim,Student,2,24
VIS023597,2022-06-03,Chicago,Art Institute of Chicago,Student,6,72
VIS023598,2023-10-26,Chicago,Science and Industry,Member,1,25
VIS023599,2024-01-04,Chicago,Shedd Aquarium,Child,6,150
VIS023600,2022-09-10,Chicago,Field Museum,Student,6,150
VIS023601,2021-05-30,Chicago,Shedd Aquarium,Senior,2,0
VIS023602,2021-07-11,NYC,Whitney,Student,5,125
VIS023603,2021-06-25,Chicago,Shedd Aquarium,Senior,4,72
VIS023604,2024-10-10,Chicago,Shedd Aquarium,Student,4,120
VIS023605,2025-12-10,Chicago,Science and Industry,Student,4,120
VIS023606,2022-10-18,Chicago,Art Institute of Chicago,Child,5,60
VIS023607,2023-11-23,NYC,Guggenheim,Senior,4,100
VIS023608,2024-10-18,NYC,Whitney,Child,5,150
VIS023609,2025-06-03,Chicago,Shedd Aquarium,Member,3,75
VIS023610,2023-02-09,Chicago,Science and Industry,Senior,3,0
VIS023611,2021-07-16,NYC,Metropolitan Museum,Child,1,0
VIS023612,2024-08-12,Chicago,Art Institute of Chicago,Child,1,0
VIS023613,2021-07-31,Chicago,Shedd Aquarium,Senior,1,25
VIS023614,2023-11-10,NYC,Whitney,Child,6,0
VIS023615,2023-06-09,NYC,Whitney,Senior,5,90
VIS023616,2022-10-25,Chicago,Science and Industry,Child,1,30
VIS023617,2023-05-13,Chicago,Science and Industry,Member,4,0
VIS023618,2022-12-28,Chicago,Field Museum,Student,2,60
VIS023619,2025-04-16,NYC,Guggenheim,Student,6,0
VIS023620,2025-10-10,Chicago,Field Museum,Senior,5,0
VIS023621,2024-09-01,Chicago,Science and Industry,Member,3,54
VIS023622,2021-01-05,NYC,Metropolitan Museum,Senior,6,108
VIS023623,2023-11-24,NYC,Whitney,Senior,6,0
VIS023624,2022-08-31,NYC,MoMA,Senior,3,0
VIS023625,2024-04-23,Chicago,Science and Industry,Adult,4,100
VIS023626,2024-10-28,Chicago,Shedd Aquarium,Senior,4,120
VIS023627,2025-12-26,Chicago,Shedd Aquarium,Member,1,18
VIS023628,2024-12-20,NYC,Metropolitan Museum,Child,4,0
VIS023629,2024-12-04,NYC,Metropolitan Museum,Child,5,150
VIS023630,2022-12-27,NYC,Guggenheim,Student,5,60
VIS023631,2024-03-11,NYC,MoMA,Student,4,100
VIS023632,2023-10-23,Chicago,Field Museum,Child,1,12
VIS023633,2021-06-04,Chicago,Art Institute of Chicago,Student,4,0
VIS023634,2025-03-20,Chicago,Shedd Aquarium,Adult,5,60
VIS023635,2025-12-01,Chicago,Science and Industry,Senior,5,0
VIS023636,2024-10-17,Chicago,Art Institute of Chicago,Senior,2,36
VIS023637,2024-02-21,Chicago,Science and Industry,Senior,5,60
VIS023638,2025-06-18,Chicago,Art Institute of Chicago,Child,6,0
VIS023639,2021-11-01,NYC,MoMA,Senior,3,0
VIS023640,2022-09-29,Chicago,Field Museum,Adult,2,24
VIS023641,2024-10-19,NYC,Guggenheim,Student,6,108
VIS023642,2025-01-24,Chicago,Art Institute of Chicago,Adult,2,60
VIS023643,2024-09-24,Chicago,Science and Industry,Member,3,90
VIS023644,2024-03-12,NYC,Metropolitan Museum,Adult,1,0
VIS023645,2024-09-05,NYC,Guggenheim,Adult,5,60
VIS023646,2024-03-29,Chicago,Science and Industry,Adult,6,150
VIS023647,2023-05-13,Chicago,Shedd Aquarium,Adult,4,0
VIS023648,2022-05-23,Chicago,Shedd Aquarium,Adult,4,48
VIS023649,2024-04-17,Chicago,Science and Industry,Adult,6,0
VIS023650,2024-06-05,NYC,Guggenheim,Senior,3,54
VIS023651,2022-01-01,Chicago,Science and Industry,Senior,1,18
VIS023652,2021-02-02,Chicago,Science and Industry,Senior,2,60
VIS023653,2023-12-26,Chicago,Science and Industry,Member,1,18
VIS023654,2023-02-26,Chicago,Shedd Aquarium,Student,6,72
VIS023655,2024-09-02,NYC,Guggenheim,Senior,6,72
VIS023656,2023-06-06,NYC,Metropolitan Museum,Member,5,0
VIS023657,2024-12-24,NYC,Metropolitan Museum,Student,4,72
VIS023658,2023-12-04,NYC,MoMA,Child,1,18
VIS023659,2021-08-07,Chicago,Field Museum,Child,6,72
VIS023660,2025-11-10,Chicago,Science and Industry,Adult,5,125
VIS023661,2023-08-01,Chicago,Field Museum,Senior,4,100
VIS023662,2021-02-05,NYC,Metropolitan Museum,Child,4,72
VIS023663,2025-05-03,NYC,Whitney,Senior,1,30
VIS023664,2022-03-02,Chicago,Field Museum,Adult,2,50
VIS023665,2025-09-13,Chicago,Field Museum,Child,5,60
VIS023666,2021-07-06,NYC,Guggenheim,Member,5,90
VIS023667,2025-10-14,NYC,MoMA,Student,2,0
VIS023668,2021-06-21,NYC,MoMA,Senior,1,18
VIS023669,2024-02-11,Chicago,Art Institute of Chicago,Senior,2,0
VIS023670,2025-04-18,NYC,Guggenheim,Member,1,30
VIS023671,2021-08-01,NYC,Whitney,Senior,4,100
VIS023672,2021-12-12,Chicago,Shedd Aquarium,Member,3,75
VIS023673,2025-05-21,NYC,Metropolitan Museum,Member,4,72
VIS023674,2023-05-18,Chicago,Shedd Aquarium,Child,3,54
VIS023675,2023-01-14,NYC,Metropolitan Museum,Senior,6,150
VIS023676,2021-09-07,Chicago,Art Institute of Chicago,Student,6,108
VIS023677,2022-04-06,NYC,MoMA,Member,6,150
VIS023678,2023-12-28,NYC,Whitney,Member,2,36
VIS023679,2021-07-03,NYC,Whitney,Member,5,150
VIS023680,2022-02-25,NYC,Metropolitan Museum,Adult,4,120
VIS023681,2025-05-24,NYC,Metropolitan Museum,Member,4,0
VIS023682,2021-04-09,NYC,Metropolitan Museum,Child,1,0
VIS023683,2025-08-13,Chicago,Art Institute of Chicago,Senior,4,0
VIS023684,2023-11-27,NYC,Whitney,Member,6,150
VIS023685,2023-08-16,NYC,Metropolitan Museum,Member,2,60
VIS023686,2025-08-15,Chicago,Science and Industry,Child,5,90
VIS023687,2025-07-11,NYC,Guggenheim,Adult,2,24
VIS023688,2024-02-15,Chicago,Shedd Aquarium,Member,1,12
VIS023689,2022-09-13,Chicago,Shedd Aquarium,Adult,2,50
VIS023690,2024-09-28,Chicago,Field Museum,Student,2,50
VIS023691,2021-03-10,Chicago,Science and Industry,Member,4,48
VIS023692,2024-03-14,Chicago,Field Museum,Member,1,0
VIS023693,2023-08-17,NYC,Metropolitan Museum,Member,3,54
VIS023694,2021-11-19,Chicago,Art Institute of Chicago,Senior,1,25
VIS023695,2022-01-01,NYC,Metropolitan Museum,Senior,4,100
VIS023696,2022-08-13,NYC,Whitney,Student,6,150
VIS023697,2024-03-04,NYC,Guggenheim,Child,1,0
VIS023698,2023-05-21,Chicago,Science and Industry,Senior,3,0
VIS023699,2022-08-26,NYC,Whitney,Student,1,0
VIS023700,2021-10-03,Chicago,Art Institute of Chicago,Adult,3,75
VIS023701,2022-01-31,NYC,Whitney,Student,4,120
VIS023702,2025-03-31,NYC,Metropolitan Museum,Student,3,90
VIS023703,2022-07-10,Chicago,Art Institute of Chicago,Child,4,0
VIS023704,2025-07-08,NYC,Metropolitan Museum,Senior,5,150
VIS023705,2021-01-31,NYC,Metropolitan Museum,Member,4,72
VIS023706,2024-05-20,NYC,Guggenheim,Child,3,90
VIS023707,2025-07-04,Chicago,Field Museum,Adult,2,24
VIS023708,2024-01-19,Chicago,Shedd Aquarium,Senior,5,150
VIS023709,2022-08-15,NYC,MoMA,Senior,4,72
VIS023710,2023-07-26,Chicago,Art Institute of Chicago,Child,3,54
VIS023711,2022-11-04,NYC,Whitney,Child,3,54
VIS023712,2022-03-07,NYC,Metropolitan Museum,Child,1,18
VIS023713,2023-03-18,Chicago,Field Museum,Senior,2,36
VIS023714,2022-02-09,Chicago,Art Institute of Chicago,Senior,6,72
VIS023715,2023-04-07,NYC,Metropolitan Museum,Adult,2,0
VIS023716,2025-04-23,Chicago,Science and Industry,Member,4,100
VIS023717,2021-09-15,NYC,MoMA,Member,6,180
VIS023718,2022-04-06,NYC,Whitney,Child,4,72
VIS023719,2023-09-05,NYC,MoMA,Member,1,0
VIS023720,2023-07-24,Chicago,Art Institute of Chicago,Student,1,12
VIS023721,2023-06-24,Chicago,Field Museum,Member,3,75
VIS023722,2023-12-22,NYC,MoMA,Senior,4,0
VIS023723,2022-09-30,Chicago,Field Museum,Member,1,0
VIS023724,2023-11-24,NYC,Whitney,Child,6,180
VIS023725,2023-06-09,Chicago,Art Institute of Chicago,Senior,4,0
VIS023726,2022-10-25,NYC,Guggenheim,Student,2,60
VIS023727,2024-05-22,NYC,Guggenheim,Student,2,24
VIS023728,2025-12-27,NYC,Whitney,Child,4,72
VIS023729,2022-12-23,NYC,MoMA,Member,1,30
VIS023730,2023-09-27,Chicago,Science and Industry,Student,1,18
VIS023731,2025-03-04,Chicago,Shedd Aquarium,Child,2,0
VIS023732,2021-11-12,Chicago,Field Museum,Student,1,18
VIS023733,2022-08-27,Chicago,Shedd Aquarium,Adult,4,100
VIS023734,2025-05-16,Chicago,Science and Industry,Member,3,54
VIS023735,2025-10-15,Chicago,Shedd Aquarium,Senior,1,0
VIS023736,2023-03-12,Chicago,Shedd Aquarium,Senior,3,0
VIS023737,2025-03-30,Chicago,Field Museum,Member,6,108
VIS023738,2021-08-04,NYC,Guggenheim,Adult,5,0
VIS023739,2022-07-26,NYC,Guggenheim,Senior,6,108
VIS023740,2024-01-20,NYC,Whitney,Member,6,108
VIS023741,2022-03-15,Chicago,Science and Industry,Child,5,150
VIS023742,2021-05-09,Chicago,Shedd Aquarium,Student,5,0
VIS023743,2021-01-27,Chicago,Science and Industry,Member,1,18
VIS023744,2023-02-13,NYC,Whitney,Senior,3,36
VIS023745,2022-12-04,NYC,Whitney,Adult,6,150
VIS023746,2022-09-27,Chicago,Shedd Aquarium,Adult,4,0
VIS023747,2024-04-06,NYC,Guggenheim,Member,4,72
VIS023748,2021-07-13,NYC,Whitney,Senior,4,100
VIS023749,2021-02-08,NYC,Whitney,Adult,4,48
VIS023750,2021-03-30,NYC,Whitney,Child,4,0
VIS023751,2021-08-19,Chicago,Field Museum,Senior,4,120
VIS023752,2025-06-27,NYC,Guggenheim,Member,3,90
VIS023753,2023-07-06,NYC,Whitney,Member,6,0
VIS023754,2023-02-07,Chicago,Science and Industry,Senior,5,60
VIS023755,2024-05-14,NYC,Guggenheim,Adult,3,36
VIS023756,2024-08-30,Chicago,Art Institute of Chicago,Student,2,50
VIS023757,2021-08-06,NYC,Whitney,Member,4,72
VIS023758,2025-10-21,NYC,Guggenheim,Adult,3,0
VIS023759,2021-11-21,Chicago,Field Museum,Child,4,120
VIS023760,2023-01-13,Chicago,Shedd Aquarium,Senior,3,75
